"Company Name","Street Address","City","State","Zip Code","Zip Plus","Contact First Name","Contact Last Name","Contact Title","Phone","Business Description","Primary NAICS","NAICS2","NAICS3","NAICS4","NAICS5","Business Type","County","Employee","Annual Sales","URL","Year Established"
"ABC Store","318 N Pierce St","Eden","NC","27288","3445","Gary","Robinette","Manager","3366278300","Liquors-Retail","445310","445310","","","","Private","Rockingham","6.00","1213000.00","ABCSTORES.COM","1985"
"ABC Store","1705 Cotton Grove Rd","Lexington","NC","27292","5717","Brenda","Leonard","Manager","3363570029","Liquors-Retail","445310","445310","","","","Private","Davidson","5.00","977000.00","ABCSTORES.COM/INDEX.HTM","2002"
"ABC Store","216 W Academy St","Madison","NC","27025","2002","Dena","Mc Cullough","Manager","3364270440","Liquors-Retail","445310","445310","","","","Private","Rockingham","3.00","607000.00","","1984"
"ABC Store","219 N Raleigh St","Angier","NC","27501","8271","Shirley","Brinkley","Manager","9196394881","Liquors-Retail","445310","445310","","","","Private","Harnett","7.00","1412000.00","ABC.NC.GOV","1984"
"ABC Store","555 Jackson Rd","Dunn","NC","28334","","Robert","Parker","Manager","9108926608","Liquors-Retail","445310","445310","","","","Private","Harnett","12.00","2421000.00","","1984"
"ABC Store","102 Durwood Ct","Reidsville","NC","27320","7983","Jodi","Langel","Manager","3363496000","Liquors-Retail","445310","","","","","Private","Rockingham","6.00","1213000.00","","2000"
"ABC Store","8840 Franklin St E","Mt Pleasant","NC","28124","8787","Melvin","Bost","Manager","7044369711","Liquors-Retail","445310","445310","","","","Private","Cabarrus","3.00","697000.00","","2000"
"ABC Store","4912 Raleigh Road Pkwy W","Wilson","NC","27896","9700","Jordan","Boyette","Manager","2522376063","Liquors-Retail","445310","445310","","","","Private","Wilson","3.00","756000.00","ABCSTORES.COM","1999"
"ABC Store","642 E Broad Ave","Rockingham","NC","28379","3759","Mack","Odom","Manager","9108959687","Liquors-Retail","445310","445310","","","","Private","Richmond","9.00","1987000.00","","2000"
"ABC Store","145 Tunnel Rd","Asheville","NC","28805","1817","","","","8282546479","Liquors-Retail","445310","","","","","Private","Buncombe","10.00","4480000.00","","2013"
"ABC Store","1409 S Third St","Mebane","NC","27302","8186","","","","3362266882","Liquors-Retail","445310","","","","","Private","Alamance","5.00","1080000.00","","2013"
"ABC Store","1700 Stanley Rd # A","Greensboro","NC","27407","2754","Larry","Motsinger","Manager","3362921718","Liquors-Retail","445310","","","","","Private","Guilford","8.00","2952000.00","ABC12NEWS.COM","1994"
"ABC Store","115 N Cedar St","Greensboro","NC","27401","2228","V K","Armstrong","CEO","3362720875","Liquors-Retail","445310","445310","","","","Private","Guilford","6.00","2214000.00","GREENSBOROABC.COM","2012"
"ABC Store","30 E Sylva Shopping Ctr","Sylva","NC","28779","5168","Peggy","Queen","Manager","8285866280","Liquors-Retail","445310","","","","","Private","Jackson","7.00","1504000.00","ABCSTORES.COM","1994"
"ABC Store","5900 Ward Blvd","Wilson","NC","27893","6480","Larry","Ethridge","Manager","2522432204","Liquors-Retail","445310","445310","","","","Private","Wilson","5.00","1260000.00","WILSON.NCABCBOARDS.COM","1935"
"ABC Store","2815 Godwin Blvd # G","Suffolk","VA","23434","9128","Lin","Slutz","Site Manager","7579252240","Liquors-Retail","445310","","","","","Private","Suffolk","7.00","1901000.00","ABC.VIRGINIA.GOV","1992"
"ABC Store","599 Freedom Ave","North Tazewell","VA","24630","5172","Eddy","Harman","Site Manager","2769885676","Liquors-Retail","445310","","","","","Private","Tazewell","3.00","663000.00","","1984"
"ABC Store","545 W Main St","Abingdon","VA","24210","2609","Michelle","Fields","Manager","2766283441","Liquors-Retail","445310","","","","","Private","Washington","5.00","1146000.00","VIRGINIAABC.GOV","1992"
"ABC Store","1520 Julian R Allsbrook Hwy","Roanoke Rapids","NC","27870","5114","Charles","Minngia","Manager","2525377545","Liquors-Retail","445310","","","","","Private","Halifax","8.00","1528000.00","","2006"
"ABC Store","103 S US Highway 701 Byp","Tabor City","NC","28463","","","","","9106532624","Liquors-Retail","445310","","","","","Private","Columbus","3.00","551000.00","ABC.NC.GOV","2006"
"ABC Store","4450 Randolph Rd # 200","Charlotte","NC","28211","2388","Richard","Hoover","Manager","7042951038","Liquors-Retail","445310","","","","","Private","Mecklenburg","4.00","2024000.00","MECKABC.COM","1958"
"ABC Store","419 N Main St","Lexington","NC","27292","3555","Brenda","Leonard","Manager","3362492528","Liquors-Retail","445310","445310","","","","Private","Davidson","15.00","2929000.00","","2000"
"ABC Store","1320 W 5th St","Lumberton","NC","28358","5424","John","Melton","Manager","9107398432","Liquors-Retail","445310","","","","","Private","Robeson","5.00","1090000.00","LUMBERTONHONDA.COM","1997"
"ABC Store 128","159 W Ocean View Ave","Norfolk","VA","23503","1502","Vicky","Clemins","Site Manager","7575312115","Liquors-Retail","445310","","","","","Private","Norfolk","9.00","2376000.00","","2012"
"ABC Store At Tynecastle","4004 Nc Highway 105 S # 11","Sugar Mountain","NC","28604","9671","Sara","Brewer","Manager","8288988282","Liquors-Retail","445310","445310","","","","Private","Avery","6.00","1056000.00","SKYBEST.COM","1999"
"ABC Store Concord","7000 Hudspeth Rd","Harrisburg","NC","28075","5000","Eddie","Hagler","Manager","7044556567","Liquors-Retail","445310","445310","","","","Private","Cabarrus","11.00","2556000.00","CONCORDNC.GOV","2000"
"ABC Store Concord","5303 Poplar Tent Rd # 190","Concord","NC","28027","9702","Clyde","Kluttz","Manager","7047215409","Liquors-Retail","445310","445310","","","","Private","Cabarrus","3.00","697000.00","","2004"
"ABC Store Cumberland County","3708 Sycamore Dairy Rd","Fayetteville","NC","28303","3451","Gene","Webb","Director","9108674136","Liquors-Retail","445310","","","","","Private","Cumberland","6.00","1418000.00","CUMBERLANDABC.COM","2005"
"ABC Store Cumberland County","7621 Raeford Rd","Fayetteville","NC","28304","5918","","","","9108670041","Liquors-Retail","445310","","","","","Private","Cumberland","5.00","1182000.00","CUMBERLANDABC.COM","2011"
"ABC Store Cumberland County","1705 Owen Dr","Fayetteville","NC","28304","3418","David","Horne","Manager","9104842282","Liquors-Retail","445310","","","","","Private","Cumberland","4.00","946000.00","CUMBERLANDABC.COM","2010"
"ABC Store Cumberland County","2724 Hope Mills Rd","Fayetteville","NC","28306","8308","Sonya","Gushlaw","Manager","9104258929","Liquors-Retail","445310","","","","","Private","Cumberland","4.00","946000.00","","1999"
"ABC Store Cumberland County","200 Spring Ave","Spring Lake","NC","28390","3345","Janet","Price","Manager","9104973350","Liquors-Retail","445310","","","","","Private","Cumberland","3.00","709000.00","","1999"
"ABC Store I-40","160 Glen Rd","Garner","NC","27529","7901","Tina","Dickerson","Manager","9197730501","Liquors-Retail","445310","","","","","Private","Johnston","6.00","1432000.00","","1997"
"ABC Store Laurel Park","1709 Brevard Rd","Hendersonville","NC","28791","3201","Joan","Beddingfield","Manager","8286925325","Liquors-Retail","445310","445310","","","","Private","Henderson","5.00","1178000.00","LAURELPARK.ORG","1995"
"ABC Store No 2","730 Nc Highway 32 N","Corapeake","NC","27926","9770","Mark","Goodman","Manager","2524652502","Liquors-Retail","445310","","","","","Private","Gates","2.00","347000.00","","2010"
"ABC Store of Blowing Rock","7960 Valley Blvd","Blowing Rock","NC","28605","9157","Edith","Nations","Manager","8282957513","Liquors-Retail","445310","445310","","","","Private","Watauga","4.00","879000.00","","1998"
"ABC Store of Boone","2067 Blowing Rock Rd","Boone","NC","28607","6153","Ronnie","Hayes","Manager","8282623616","Liquors-Retail","445310","","","","","Private","Watauga","7.00","1537000.00","BOONEABC.COM","1987"
"ABC Store of Hamlet","921 W Hamlet Ave","Hamlet","NC","28345","4521","Mary","Faulkner","Manager","9105821504","Liquors-Retail","445310","445310","","","","Private","Richmond","5.00","1104000.00","","1999"
"ABC Store of Maxton","703 W Dr Martin Luther King Jr","Maxton","NC","28364","1246","Diane","Watson","Manager","9108443517","Liquors-Retail","445310","","","","","Private","Robeson","2.00","436000.00","ABCSTORES.COM","2002"
"Source: Employer information is provided by Infogroup, Omaha, NE,800/555-5211"
"Copyright 2019 All Rights Reserved. "
"Note:  The infoUSA data shall not be used in any manner as a factor in establishing an employer's eligibility for credit. "
"The information or data obtained from the employer database shall not be used in any manner as a factor in establishing an employer's eligibility for credit. Data represents employer database as of March 2019 "
